project_id,doc_era,pdf_url,doc_type_found,doc_title,found
P009356,SAR,http://documents.worldbank.org/curated/en/634671467997296866/pdf/multi-page.pdf,Staff Appraisal Report,East Pakistan - Second Chandpur Irrigation Project,TRUE
P009450,SAR,http://documents.worldbank.org/curated/en/418491468205765336/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Second Rural Electrification Project,TRUE
P009440,SAR,http://documents.worldbank.org/curated/en/524551468209054307/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Technical Education Project,TRUE
P009463,SAR,http://documents.worldbank.org/curated/en/119921468205172605/pdf/multi0page.pdf,Staff Appraisal Report,Bangladesh - Industrial Energy Efficiency Project,TRUE
P009373,SAR,http://documents.worldbank.org/curated/en/397751468013807562/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Rural Development Project,TRUE
P009429,SAR,http://documents.worldbank.org/curated/en/290841468200338430/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Third Telecommunications Project,TRUE
P009354,SAR,NA,NA,NA,FALSE
P009436,SAR,http://documents.worldbank.org/curated/en/855231468013478302/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Sugar Rehabilitation and Intensification Project,TRUE
P009491,SAR,http://documents.worldbank.org/curated/en/782571468007253345/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Rural Roads and Markets Improvement and Maintenance Project,TRUE
P009541,SAR,NA,NA,NA,FALSE
P009417,SAR,http://documents.worldbank.org/curated/en/981741468206039703/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Fertilizer Transport Project,TRUE
P009404,SAR,http://documents.worldbank.org/curated/en/697331468202826973/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Mangrove Afforestation Project,TRUE
P009461,SAR,http://documents.worldbank.org/curated/en/478141468013209116/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - BWDB Systems Rehabilitation Project,TRUE
P009369,SAR,http://documents.worldbank.org/curated/en/518221468198849257/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Ashuganj Fertilizer Project,TRUE
P009446,SAR,http://documents.worldbank.org/curated/en/370411468207868169/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Shrimp Culture Project,TRUE
P009360,SAR,http://documents.worldbank.org/curated/en/749181468007254635/pdf/East-Pakistan-Cyclone-Protection-and-Coastal-Area-Rehabilitation-Project.pdf,Staff Appraisal Report,East Pakistan - Cyclone Protection and Coastal Area Rehabilitation Project,TRUE
P009438,SAR,http://documents.worldbank.org/curated/en/987561468207265072/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Second Agricultural Research Project,TRUE
P009379,SAR,NA,NA,NA,FALSE
P009393,SAR,http://documents.worldbank.org/curated/en/459171467996771698/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Vocational Training Project,TRUE
P009426,SAR,http://documents.worldbank.org/curated/en/791931468007830028/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Chittagong Port Project,TRUE
P009409,SAR,http://documents.worldbank.org/curated/en/539001468208458316/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Second Highway Project,TRUE
P009456,SAR,http://documents.worldbank.org/curated/en/814681468013245787/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Refinery Modification and Liquefied Petroleum Gas (LPG) Recovery and Distribution Project,TRUE
P009445,SAR,http://documents.worldbank.org/curated/en/379371468209375285/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Third Flood Control and Drainage Project,TRUE
P009453,SAR,http://documents.worldbank.org/curated/en/848161468014663005/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Second Forestry Project,TRUE
P009415,SAR,http://documents.worldbank.org/curated/en/382981468007803355/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Bakhrabad Gas Development Project,TRUE
P009342,SAR,http://documents.worldbank.org/curated/en/373061468014663490/pdf/multi0page.pdf,Staff Appraisal Report,East Pakistan - Highway Project,TRUE
P009403,SAR,http://documents.worldbank.org/curated/en/745601468203030811/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Low Lift Pump Project,TRUE
P009368,SAR,http://documents.worldbank.org/curated/en/952161468206354404/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Barisal Irrigation Project,TRUE
P009400,SAR,NA,NA,NA,FALSE
P009359,SAR,http://documents.worldbank.org/curated/en/596091468013470918/pdf/multi-page.pdf,Staff Appraisal Report,East Pakistan - Small Industries Project,TRUE
P009441,SAR,NA,NA,NA,FALSE
P009476,SAR,http://documents.worldbank.org/curated/en/542291468209377058/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Shallow Tubewell and Low Lift Pump Irrigation Project,TRUE
P009447,SAR,http://documents.worldbank.org/curated/en/378441468013248356/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Second Primary Education Project,TRUE
P009428,SAR,http://documents.worldbank.org/curated/en/165501468200945645/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Second Tubewells Project,TRUE
P009411,SAR,http://documents.worldbank.org/curated/en/811011468209379118/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Agricultural Credit Project,TRUE
P009418,SAR,NA,NA,NA,FALSE
P009512,SAR,http://documents.worldbank.org/curated/en/850361468002179217/pdf/multi-page.pdf,Staff Appraisal Report,"Bangladesh - Second Small Scale Flood Control, Drainage and Irrigation Project (Vol. 1 of 2) : Volume one ",TRUE
P009435,SAR,http://documents.worldbank.org/curated/en/659381468002667830/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - BWDB Small Schemes Project,TRUE
P009412,SAR,http://documents.worldbank.org/curated/en/495721468014463712/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Hand Tubewells Project,TRUE
P009344,SAR,http://documents.worldbank.org/curated/en/201531468202824784/pdf/multi0page.pdf,Staff Appraisal Report,East Pakistan - Chittagong Water Supply Sewerage Project,TRUE
P009381,SAR,http://documents.worldbank.org/curated/en/156871468002669118/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Shallow Tubewells Project,TRUE
P009345,SAR,http://documents.worldbank.org/curated/en/678411468013234028/pdf/multi0page.pdf,Staff Appraisal Report,East Pakistan - Dacca Water Supply and Sewerage Project,TRUE
P009431,SAR,http://documents.worldbank.org/curated/en/987681468013803163/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Business Management Education and Training Project,TRUE
P009458,SAR,http://documents.worldbank.org/curated/en/282721468006271336/pdf/multi0page.pdf,Staff Appraisal Report,Bangladesh - Third Population and Family Health Project,TRUE
P009385,SAR,http://documents.worldbank.org/curated/en/791261468013238084/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Second Foodgrain Storage Project,TRUE
P009405,SAR,http://documents.worldbank.org/curated/en/181151468013807784/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Jute Industry Rehabilitation Project,TRUE
P009410,SAR,http://documents.worldbank.org/curated/en/933001468208159241/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Second Chittagong Water Supply Project,TRUE
P009448,SAR,http://documents.worldbank.org/curated/en/695141468006271898/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Second Gas Development Project,TRUE
P009402,SAR,http://documents.worldbank.org/curated/en/600701468013211067/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Small Scale Drainage and Flood Control Project,TRUE
P009401,SAR,NA,NA,NA,FALSE
P009427,SAR,http://documents.worldbank.org/curated/en/252481468209375774/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Second Rural Development Project,TRUE
P009516,SAR,http://documents.worldbank.org/curated/en/896691468212397349/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Agricultural Support Services Project,TRUE
P009372,SAR,http://documents.worldbank.org/curated/en/354991467996773530/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Population Project,TRUE
P009420,SAR,http://documents.worldbank.org/curated/en/956651468202754213/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Second Extension and Research Project,TRUE
P009444,SAR,NA,NA,NA,FALSE
P009353,SAR,http://documents.worldbank.org/curated/en/837451468207267024/pdf/multi0page.pdf,Staff Appraisal Report,East Pakistan - Technical Assistance For the East Pakistan Water and Power Development Authority,TRUE
P009519,SAR,http://documents.worldbank.org/curated/en/790991468006268459/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Third Fisheries Project,TRUE
P009422,SAR,http://documents.worldbank.org/curated/en/221501468013219907/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Chittagong Urea Fertilizer Project,TRUE
P009424,SAR,http://documents.worldbank.org/curated/en/642341468207870701/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Ashuganj Thermal Power Project,TRUE
P009481,SAR,http://documents.worldbank.org/curated/en/566531468200948706/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Fourth Flood Control and Drainage Project,TRUE
P009387,SAR,http://documents.worldbank.org/curated/en/138641468207873131/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Agricultural Research Project,TRUE
P009425,SAR,http://documents.worldbank.org/curated/en/689861468014463492/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Rural Electrification Project,TRUE
P009488,SAR,NA,NA,NA,FALSE
P009386,SAR,http://documents.worldbank.org/curated/en/953081468013241042/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Jute Project,TRUE
P009544,SAR,http://documents.worldbank.org/curated/en/864961468202824275/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - National Minor Irrigation Development Project,TRUE
P009347,SAR,http://documents.worldbank.org/curated/en/420591468013209329/pdf/multi0page.pdf,Staff Appraisal Report,East Pakistan - Foodgrain Storage Project,TRUE
P009357,SAR,http://documents.worldbank.org/curated/en/586851468209678982/pdf/multi-page.pdf,Staff Appraisal Report,East Pakistan - Tubewells Project,TRUE
P009364,SAR,NA,NA,NA,FALSE
P009439,SAR,http://documents.worldbank.org/curated/en/456331468212396601/pdf/multi0page.pdf,Staff Appraisal Report,Bangladesh - Second Textile Industry Rehabilitation Project,TRUE
P009432,SAR,http://documents.worldbank.org/curated/en/594091468201296358/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Energy Efficiency and Refinery Rehabilitation Project,TRUE
P009493,SAR,http://documents.worldbank.org/curated/en/975701468013245395/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Third Dhaka Water Supply and Sanitation Project,TRUE
P009514,SAR,http://documents.worldbank.org/curated/en/892541468200339244/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - General Education Project,TRUE
P009451,SAR,http://documents.worldbank.org/curated/en/709041468202828027/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Power Transmission and Distribution Project,TRUE
P009487,SAR,NA,NA,NA,FALSE
P009398,SAR,http://documents.worldbank.org/curated/en/778931468007836920/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Greater Khulna Power Distribution Project,TRUE
P009365,SAR,http://documents.worldbank.org/curated/en/498131468207265665/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Second Telecommunications Project,TRUE
P009397,SAR,http://documents.worldbank.org/curated/en/198451468006907451/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Second Population and Family Health Project,TRUE
P009414,SAR,http://documents.worldbank.org/curated/en/393381468202826671/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Third Small-scale Industry Project,TRUE
P009459,SAR,http://documents.worldbank.org/curated/en/138171468210891820/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Road Rehabilitation and Maintenance Project,TRUE
P009521,SAR,http://documents.worldbank.org/curated/en/696081468003907465/pdf/multi0page.pdf,Staff Appraisal Report,Bangladesh - Export Development Project,TRUE
P009406,SAR,http://documents.worldbank.org/curated/en/194081467997861588/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Fourth Education (Primary) Project,TRUE
P009367,SAR,NA,NA,NA,FALSE
P009375,SAR,http://documents.worldbank.org/curated/en/507861468013212924/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Shilpa Bank Project,TRUE
P083890,PAD,http://documents.worldbank.org/curated/en/833121468741010620/pdf/289930BD.pdf,Project Appraisal Document,Bangladesh - Economic Management Technical Assistance Program Project,TRUE
P009518,PAD,http://documents.worldbank.org/curated/en/194141468742189705/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Second Rural Roads and Markets Improvement and Maintenance Project,TRUE
P090807,PAD,http://documents.worldbank.org/curated/en/795911467998484082/pdf/535490PAD0P090101Official0Use0Only1.pdf,Project Appraisal Document,Bangladesh - Skills and Training Enhancement Project,TRUE
P009545,PAD,http://documents.worldbank.org/curated/en/137601468768566759/pdf/multi0page.pdf,Staff Appraisal Report,Bangladesh - River Bank Protection Project,TRUE
P098273,PAD,http://documents.worldbank.org/curated/en/194341468199794100/pdf/354940IDA1R200110disclosed0June0161.pdf,Project Appraisal Document,Bangladesh -Local Governance Support Project,TRUE
P044811,PAD,http://documents.worldbank.org/curated/en/811101468742545031/pdf/multi-page.pdf,Project Appraisal Document,Bangladesh - Financial Institutions Development Project (FIDP),TRUE
P074841,PAD,http://documents.worldbank.org/curated/en/991771468208776172/pdf/31144.pdf,Project Appraisal Document,Bangladesh - Health Nutrition and Population Sector Program,TRUE
P154577,PAD,http://documents.worldbank.org/curated/en/694991468185959713/pdf/PAD1511-PAD-P154577-IDA-R2016-0102-1-Box3948887B-OUO-9.pdf,Project Appraisal Document,Bangladesh - College Education Development Project,TRUE
P009509,SAR,http://documents.worldbank.org/curated/en/791851468743383965/pdf/multi0page.pdf,Staff Appraisal Report,Bangladesh - Jamuna Bridge Project,TRUE
P044810,PAD,http://documents.worldbank.org/curated/en/217041468768667449/pdf/multi0page.pdf,Project Appraisal Document,Bangladesh - Legal and Judicial Capacity Building Project,TRUE
P057833,PAD,http://documents.worldbank.org/curated/en/477731468740689808/pdf/multi-page.pdf,Project Appraisal Document,Bangladesh - Air Quality Management Project,TRUE
P113435,PAD,http://documents.worldbank.org/curated/en/407251468209950682/pdf/603210P1134350IDA0R20110023901.pdf,Project Appraisal Document,Bangladesh - Third Primary Education Development Program (PEDPIII),TRUE
P118701,PAD,http://documents.worldbank.org/curated/en/386051468198848891/pdf/528860PAD0P1181OFFICIAL0USE0ONLY091.pdf,Project Appraisal Document,Bangladesh - Employment Generation Program for the Poorest Project,TRUE
P044789,PAD,http://documents.worldbank.org/curated/en/568241468743378284/pdf/multi-page.pdf,Project Appraisal Document,Bangladesh - Private Sector Infrastructure Development Project,TRUE
P009467,SAR,http://documents.worldbank.org/curated/en/273871468003910313/pdf/multi-page.pdf,Staff Appraisal Report,Bangladesh - Urban Development Project,TRUE
P106161,PAD,http://documents.worldbank.org/curated/en/107231468201543865/pdf/439550PAD0P10612451101off0use0only1.pdf,Project Appraisal Document,Bangladesh - Secondary Education Quality and Access Enhancement Project,TRUE
P095965,PAD,http://documents.worldbank.org/curated/en/574001467997861308/pdf/418860PAD0P0951LY10IDA1R20081029011.pdf,Project Appraisal Document,Bangladesh - Siddhirganj Peaking Power Project,TRUE
P130710,PAD,http://documents.worldbank.org/curated/en/369331467999685527/pdf/PAD522-replacement-IDA-R2016-0047-1.pdf,Project Appraisal Document,Bangladesh - Pro-Poor Slums Integration Project,TRUE
P009529,SAR,http://documents.worldbank.org/curated/en/577171468205765041/pdf/multi0page.pdf,Staff Appraisal Report,Bangladesh - Fourth Population and Health Project,TRUE
P009550,PAD,http://documents.worldbank.org/curated/en/858091468743409663/pdf/multi-page.pdf,Project Appraisal Document,Bangladesh - Primary Education Development Project,TRUE
P102305,PAD,NA,NA,NA,FALSE
P058468,PAD,http://documents.worldbank.org/curated/en/747151468742543647/pdf/multi-page.pdf,Project Appraisal Document,Bangladesh - Agricultural Services Innovation and Reform Project,TRUE
P123820,PAD,http://documents.worldbank.org/curated/en/475661468207545339/pdf/715430PAD0P1230Official0Use0Only090.pdf,Project Appraisal Document,Bhutan - Remote Rural Communities Development Project,TRUE
P087150,PAD,http://documents.worldbank.org/curated/en/949651468768573099/pdf/30208.pdf,Project Appraisal Document,Bhutan - Decentralized Rural Development Project,TRUE
P099126,PAD,http://documents.worldbank.org/curated/en/181381468017437099/pdf/437280PAD0P09917379B01OFF0USE0ONLY1.pdf,Project Appraisal Document,Bhutan - Institutional Capacity Building Project for Procurement,TRUE
P009568,SAR,NA,NA,NA,FALSE
P009572,SAR,http://documents.worldbank.org/curated/en/559781468206649618/pdf/multi-page.pdf,Staff Appraisal Report,Bhutan - Primary Education Project,TRUE
P074114,PAD,http://documents.worldbank.org/curated/en/873201468743945619/pdf/258020PAD.pdf,Project Appraisal Document,Bhutan - Education Development Project,TRUE
